location: (3,171) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.015199999324977398 | RMS [v]: 0.0041485996916890144
location: (3,172) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.01599999889731407 | RMS [v]: 0.004485360812395811
location: (3,172) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.01679999940097332 | RMS [v]: 0.0044228206388652325
location: (3,172) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.01599999889731407 | RMS [v]: 0.0044562011025846004
location: (3,172) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.01599999889731407 | RMS [v]: 0.00454799085855484
location: (3,172) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.01679999940097332 | RMS [v]: 0.004369603935629129
location: (3,173) measurement number:0 | max [V]: 0.024799998849630356 | min [V]: -0.02159999869763851 | RMS [v]: 0.004691602662205696
location: (3,173) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.014399999752640724 | RMS [v]: 0.00417049415409565
location: (3,173) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.0039437320083379745
location: (3,173) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.0040514529682695866
location: (3,173) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.01599999889731407 | RMS [v]: 0.0038422325160354376
location: (3,174) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.004094851203262806
location: (3,174) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.0043006157502532005
location: (3,174) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.01599999889731407 | RMS [v]: 0.0046326834708452225
location: (3,174) measurement number:3 | max [V]: 0.013599999248981476 | min [V]: -0.014399999752640724 | RMS [v]: 0.004191160202026367
location: (3,174) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.004293026868253946
location: (3,175) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.01679999940097332 | RMS [v]: 0.004295798484236002
location: (3,175) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.004451250657439232
location: (3,175) measurement number:2 | max [V]: 0.019199999049305916 | min [V]: -0.01679999940097332 | RMS [v]: 0.004739687312394381
location: (3,175) measurement number:3 | max [V]: 0.02159999869763851 | min [V]: -0.019999999552965164 | RMS [v]: 0.004366659093648195
location: (3,175) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.01679999940097332 | RMS [v]: 0.004299536347389221
location: (3,176) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004162983503192663
location: (3,176) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.0038116953801363707
location: (3,176) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.019999999552965164 | RMS [v]: 0.004578474443405867
location: (3,176) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.00438191182911396
location: (3,176) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.012799999676644802 | RMS [v]: 0.0038473759777843952
location: (3,177) measurement number:0 | max [V]: 0.01119999960064888 | min [V]: -0.014399999752640724 | RMS [v]: 0.004003038629889488
location: (3,177) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.013599999248981476 | RMS [v]: 0.00407177209854126
location: (3,177) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.012799999676644802 | RMS [v]: 0.0037546430248767138
location: (3,177) measurement number:3 | max [V]: 0.013599999248981476 | min [V]: -0.014399999752640724 | RMS [v]: 0.003938828129321337
location: (3,177) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.014399999752640724 | RMS [v]: 0.0038953262846916914
location: (3,178) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.003986424766480923
location: (3,178) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.0038734872359782457
location: (3,178) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.01599999889731407 | RMS [v]: 0.0041116029024124146
location: (3,178) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.014399999752640724 | RMS [v]: 0.004014653153717518
location: (3,178) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.01679999940097332 | RMS [v]: 0.004187325481325388
location: (3,179) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.018400000408291817 | RMS [v]: 0.004642695654183626
location: (3,179) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.015199999324977398 | RMS [v]: 0.003830412868410349
location: (3,179) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.014399999752640724 | RMS [v]: 0.004313001409173012
location: (3,179) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.013599999248981476 | RMS [v]: 0.004146810155361891
location: (3,179) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.0041724503971636295
location: (3,180) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004080768208950758
location: (3,180) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.00414389930665493
location: (3,180) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.018400000408291817 | RMS [v]: 0.004986471030861139
location: (3,180) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004146879073232412
location: (3,180) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.014399999752640724 | RMS [v]: 0.0040483237244188786
location: (3,181) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.01679999940097332 | RMS [v]: 0.00406247191131115
location: (3,181) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.004339076112955809
location: (3,181) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.01679999940097332 | RMS [v]: 0.0041053406894207
location: (3,181) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.013599999248981476 | RMS [v]: 0.003940972499549389
location: (3,181) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.01679999940097332 | RMS [v]: 0.003929669503122568
location: (3,182) measurement number:0 | max [V]: 0.012000000104308128 | min [V]: -0.015199999324977398 | RMS [v]: 0.004139487631618977
location: (3,182) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.015199999324977398 | RMS [v]: 0.004606075584888458
location: (3,182) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.012799999676644802 | RMS [v]: 0.003980649169534445
location: (3,182) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.01759999990463257 | RMS [v]: 0.004402646329253912
location: (3,182) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.015199999324977398 | RMS [v]: 0.004232022445648909
location: (3,183) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.01679999940097332 | RMS [v]: 0.003963642753660679
location: (3,183) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.0040459041483700275
location: (3,183) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.019999999552965164 | RMS [v]: 0.004516097251325846
location: (3,183) measurement number:3 | max [V]: 0.015199999324977398 | min [V]: -0.01759999990463257 | RMS [v]: 0.004244125913828611
location: (3,183) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.01599999889731407 | RMS [v]: 0.004101909697055817
location: (3,184) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004542302340269089
location: (3,184) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.01599999889731407 | RMS [v]: 0.004403082188218832
location: (3,184) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.014399999752640724 | RMS [v]: 0.0043694572523236275
location: (3,184) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.015199999324977398 | RMS [v]: 0.004772668704390526
location: (3,184) measurement number:4 | max [V]: 0.01759999990463257 | min [V]: -0.015199999324977398 | RMS [v]: 0.004345590714365244
location: (3,185) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.0041486844420433044
location: (3,185) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.0040884301997721195
location: (3,185) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004171016160398722
location: (3,185) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.003952971193939447
location: (3,185) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.013599999248981476 | RMS [v]: 0.00390712171792984
location: (3,186) measurement number:0 | max [V]: 0.018400000408291817 | min [V]: -0.012799999676644802 | RMS [v]: 0.0037676857318729162
location: (3,186) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.004173224791884422
location: (3,186) measurement number:2 | max [V]: 0.014399999752640724 | min [V]: -0.013599999248981476 | RMS [v]: 0.004150735680013895
location: (3,186) measurement number:3 | max [V]: 0.012000000104308128 | min [V]: -0.013599999248981476 | RMS [v]: 0.0037197330966591835
location: (3,186) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.012799999676644802 | RMS [v]: 0.004032444674521685
location: (3,187) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.004259111825376749
location: (3,187) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.01679999940097332 | RMS [v]: 0.004151028580963612
location: (3,187) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004489974118769169
location: (3,187) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.01599999889731407 | RMS [v]: 0.004026948940008879
location: (3,187) measurement number:4 | max [V]: 0.01759999990463257 | min [V]: -0.013599999248981476 | RMS [v]: 0.004285909701138735
location: (3,188) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004243733827024698
location: (3,188) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.0039794109761714935
location: (3,188) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.004160330630838871
location: (3,188) measurement number:3 | max [V]: 0.015199999324977398 | min [V]: -0.01599999889731407 | RMS [v]: 0.004050686955451965
location: (3,188) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.014399999752640724 | RMS [v]: 0.004223446827381849
location: (3,189) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.014399999752640724 | RMS [v]: 0.004103976767510176
location: (3,189) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.012799999676644802 | RMS [v]: 0.0037843547761440277
location: (3,189) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.01599999889731407 | RMS [v]: 0.004115430172532797
location: (3,189) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.01599999889731407 | RMS [v]: 0.004674629308283329
location: (3,189) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.013599999248981476 | RMS [v]: 0.004408624023199081
location: (3,190) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.012799999676644802 | RMS [v]: 0.004283938556909561
location: (3,190) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.003852130612358451
location: (3,190) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.004030491691082716
location: (3,190) measurement number:3 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.004376277793198824
location: (3,190) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.012000000104308128 | RMS [v]: 0.0038626249879598618
location: (3,191) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004150681663304567
location: (3,191) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.0043369075283408165
location: (3,191) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.01679999940097332 | RMS [v]: 0.004188845865428448
location: (3,191) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.013599999248981476 | RMS [v]: 0.004102744162082672
location: (3,191) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.00412775157019496
location: (3,192) measurement number:0 | max [V]: 0.012000000104308128 | min [V]: -0.013599999248981476 | RMS [v]: 0.003662916598841548
location: (3,192) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004232982639223337
location: (3,192) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.012799999676644802 | RMS [v]: 0.003763632383197546
location: (3,192) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.018400000408291817 | RMS [v]: 0.004003973677754402
location: (3,192) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.00406207051128149
location: (3,193) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.01679999940097332 | RMS [v]: 0.004115593619644642
location: (3,193) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.012799999676644802 | RMS [v]: 0.0036484121810644865
location: (3,193) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.012799999676644802 | RMS [v]: 0.0038151864428073168
location: (3,193) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.013599999248981476 | RMS [v]: 0.0037677364889532328
location: (3,193) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.013599999248981476 | RMS [v]: 0.003910641651600599
location: (3,194) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.01599999889731407 | RMS [v]: 0.0040473598055541515
location: (3,194) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.004259495064616203
location: (3,194) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.004369472153484821
location: (3,194) measurement number:3 | max [V]: 0.01119999960064888 | min [V]: -0.01679999940097332 | RMS [v]: 0.003980801906436682
location: (3,194) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.01679999940097332 | RMS [v]: 0.004242926836013794
location: (3,195) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.01679999940097332 | RMS [v]: 0.004200868308544159
location: (3,195) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.014399999752640724 | RMS [v]: 0.004371932242065668
location: (3,195) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.01599999889731407 | RMS [v]: 0.004163690377026796
location: (3,195) measurement number:3 | max [V]: 0.012000000104308128 | min [V]: -0.015199999324977398 | RMS [v]: 0.004089666996151209
location: (3,195) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004087952896952629
location: (3,196) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.004138180986046791
location: (3,196) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.01679999940097332 | RMS [v]: 0.004171345848590136
location: (3,196) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.004562546499073505
location: (3,196) measurement number:3 | max [V]: 0.012799999676644802 | min [V]: -0.01679999940097332 | RMS [v]: 0.004580361302942038
location: (3,196) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.013599999248981476 | RMS [v]: 0.004417035728693008
location: (3,197) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.004366923123598099
location: (3,197) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.014399999752640724 | RMS [v]: 0.0041151815094053745
location: (3,197) measurement number:2 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.004232483915984631
location: (3,197) measurement number:3 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.004190678708255291
location: (3,197) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.01599999889731407 | RMS [v]: 0.0043229470029473305
location: (3,198) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.004351087845861912
location: (3,198) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.019199999049305916 | RMS [v]: 0.004341081716120243
location: (3,198) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.004188303370028734
location: (3,198) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.004115507937967777
location: (3,198) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.01679999940097332 | RMS [v]: 0.004123338498175144
location: (3,199) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.014399999752640724 | RMS [v]: 0.004344213288277388
location: (3,199) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.00410873768851161
location: (3,199) measurement number:2 | max [V]: 0.012000000104308128 | min [V]: -0.013599999248981476 | RMS [v]: 0.003934316802769899
location: (3,199) measurement number:3 | max [V]: 0.01759999990463257 | min [V]: -0.013599999248981476 | RMS [v]: 0.004187845159322023
location: (3,199) measurement number:4 | max [V]: 0.012000000104308128 | min [V]: -0.013599999248981476 | RMS [v]: 0.0040867626667022705
STARTING SCANLINE 4
location: (4,0) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.01679999940097332 | RMS [v]: 0.00436363136395812
location: (4,0) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.0042863874696195126
location: (4,0) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.019199999049305916 | RMS [v]: 0.004420533776283264
location: (4,0) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.0041265422478318214
location: (4,0) measurement number:4 | max [V]: 0.01759999990463257 | min [V]: -0.015199999324977398 | RMS [v]: 0.004304817412048578
location: (4,1) measurement number:0 | max [V]: 0.012000000104308128 | min [V]: -0.014399999752640724 | RMS [v]: 0.00425390899181366
location: (4,1) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.01679999940097332 | RMS [v]: 0.004159469157457352
location: (4,1) measurement number:2 | max [V]: 0.012000000104308128 | min [V]: -0.013599999248981476 | RMS [v]: 0.00402348255738616
location: (4,1) measurement number:3 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.003983116243034601
location: (4,1) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.004079772625118494
location: (4,2) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.020800000056624413 | RMS [v]: 0.004933049436658621
location: (4,2) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.01599999889731407 | RMS [v]: 0.004157884046435356
location: (4,2) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.003976498730480671
location: (4,2) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.004092326387763023
location: (4,2) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004026392474770546
location: (4,3) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.01679999940097332 | RMS [v]: 0.0041780914179980755
location: (4,3) measurement number:1 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004129147157073021
location: (4,3) measurement number:2 | max [V]: 0.015199999324977398 | min [V]: -0.018400000408291817 | RMS [v]: 0.004408848937600851
location: (4,3) measurement number:3 | max [V]: 0.01759999990463257 | min [V]: -0.015199999324977398 | RMS [v]: 0.004023872781544924
location: (4,3) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.01599999889731407 | RMS [v]: 0.004221211187541485
location: (4,4) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.003921681083738804
location: (4,4) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.0039631822146475315
location: (4,4) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004005100578069687
location: (4,4) measurement number:3 | max [V]: 0.012000000104308128 | min [V]: -0.015199999324977398 | RMS [v]: 0.0036964239552617073
location: (4,4) measurement number:4 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.0038596992380917072
location: (4,5) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.003926712553948164
location: (4,5) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004425735678523779
location: (4,5) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.015199999324977398 | RMS [v]: 0.004074655007570982
location: (4,5) measurement number:3 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.0038122411351650953
location: (4,5) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.012799999676644802 | RMS [v]: 0.003829694353044033
location: (4,6) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.003987074829638004
location: (4,6) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.004164266865700483
location: (4,6) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004047873429954052
location: (4,6) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.004180862568318844
location: (4,6) measurement number:4 | max [V]: 0.012000000104308128 | min [V]: -0.014399999752640724 | RMS [v]: 0.004111392889171839
location: (4,7) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.018400000408291817 | RMS [v]: 0.003982256632298231
location: (4,7) measurement number:1 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.004230925813317299
location: (4,7) measurement number:2 | max [V]: 0.014399999752640724 | min [V]: -0.018400000408291817 | RMS [v]: 0.004201576579362154
location: (4,7) measurement number:3 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.004086935427039862
location: (4,7) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.003913831897079945
location: (4,8) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.00440590875223279
location: (4,8) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.019199999049305916 | RMS [v]: 0.004451336804777384
location: (4,8) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.01679999940097332 | RMS [v]: 0.003971505910158157
location: (4,8) measurement number:3 | max [V]: 0.012799999676644802 | min [V]: -0.012799999676644802 | RMS [v]: 0.0040128035470843315
location: (4,8) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.004062401130795479
location: (4,9) measurement number:0 | max [V]: 0.014399999752640724 | min [V]: -0.015199999324977398 | RMS [v]: 0.004267532844096422
location: (4,9) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.014399999752640724 | RMS [v]: 0.003982216119766235
location: (4,9) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.015199999324977398 | RMS [v]: 0.004198330920189619
location: (4,9) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.015199999324977398 | RMS [v]: 0.004196684341877699
location: (4,9) measurement number:4 | max [V]: 0.013599999248981476 | min [V]: -0.012799999676644802 | RMS [v]: 0.0038463447708636522
location: (4,10) measurement number:0 | max [V]: 0.013599999248981476 | min [V]: -0.01759999990463257 | RMS [v]: 0.004403241910040379
location: (4,10) measurement number:1 | max [V]: 0.019999999552965164 | min [V]: -0.01679999940097332 | RMS [v]: 0.004112544469535351
location: (4,10) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.013599999248981476 | RMS [v]: 0.0042486852034926414
location: (4,10) measurement number:3 | max [V]: 0.014399999752640724 | min [V]: -0.013599999248981476 | RMS [v]: 0.003997815307229757
location: (4,10) measurement number:4 | max [V]: 0.015199999324977398 | min [V]: -0.015199999324977398 | RMS [v]: 0.004563942085951567
location: (4,11) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.013599999248981476 | RMS [v]: 0.0039754523895680904
location: (4,11) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.013599999248981476 | RMS [v]: 0.0040924279019236565
location: (4,11) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.015199999324977398 | RMS [v]: 0.004174558911472559
location: (4,11) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.01599999889731407 | RMS [v]: 0.004353631753474474
location: (4,11) measurement number:4 | max [V]: 0.01599999889731407 | min [V]: -0.012799999676644802 | RMS [v]: 0.0038740900345146656
location: (4,12) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.012000000104308128 | RMS [v]: 0.003954331390559673
location: (4,12) measurement number:1 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.004038454964756966
location: (4,12) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.013599999248981476 | RMS [v]: 0.0042441184632480145
location: (4,12) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.0039153192192316055
location: (4,12) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.01679999940097332 | RMS [v]: 0.004128821659833193
location: (4,13) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.014399999752640724 | RMS [v]: 0.00408618338406086
location: (4,13) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.015199999324977398 | RMS [v]: 0.004065400920808315
location: (4,13) measurement number:2 | max [V]: 0.012799999676644802 | min [V]: -0.012799999676644802 | RMS [v]: 0.003905122634023428
location: (4,13) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.014399999752640724 | RMS [v]: 0.003955941181629896
location: (4,13) measurement number:4 | max [V]: 0.012000000104308128 | min [V]: -0.01119999960064888 | RMS [v]: 0.003869404084980488
location: (4,14) measurement number:0 | max [V]: 0.015199999324977398 | min [V]: -0.012799999676644802 | RMS [v]: 0.0038790018297731876
location: (4,14) measurement number:1 | max [V]: 0.013599999248981476 | min [V]: -0.01679999940097332 | RMS [v]: 0.004116277676075697
location: (4,14) measurement number:2 | max [V]: 0.013599999248981476 | min [V]: -0.014399999752640724 | RMS [v]: 0.003991078119724989
location: (4,14) measurement number:3 | max [V]: 0.013599999248981476 | min [V]: -0.013599999248981476 | RMS [v]: 0.003993186168372631
location: (4,14) measurement number:4 | max [V]: 0.012799999676644802 | min [V]: -0.012799999676644802 | RMS [v]: 0.0037125255912542343
location: (4,15) measurement number:0 | max [V]: 0.012799999676644802 | min [V]: -0.01759999990463257 | RMS [v]: 0.00403574388474226
